<!--                                                                                                                                                                                                                                                                -->
<!--                                                                                                                                                                                                                                                                -->
<!--                                                                                                                                                                                                                                                                -->
<!--                                                                                                                                                                                                                                                                -->
Feature ID	Data Definition	Alternate Name	Name	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Data Submitter
ABY-0125733	signal	YPO3107	wbyJ	7.5	18.1	16.6	4.6	12.3	5.3	2.5	36.1	9.5	22.4	14.9	8.5	14.4	21.9	9.2	15.3	20	24.1	8.9	5.1	13.8	12.4	6.2	9.8	15	41.3	8	5	2.7	11.8	YU QIU
ABY-0125736	signal	YPO3110	wzx	2.5	11.2	15.6	11.9	16.6	6.7	16.1	5.2	23.4	29.2	14.6	7.2	36.6	43.2	20.1	21	16.3	21.4	15.6	14.3	12.6	13.2	18.4	5.9	3.6	23.9	13.6	4.6	39.1	8.6	YU QIU
ABY-0125749	signal	YPO3111	wbyH	18	17.2	33.2	23.3	40.1	28.2	19.7	46.6	35.2	33.7	19.1	40	85	61.1	53.9	65.3	59.8	57.8	28.4	30.5	27.7	24.6	40.8	40.1	5.6	39.7	3	34.2	27.7	39.3	YU QIU
ABY-0125750	signal	YPO3112	prt	41.1	46.3	47.4	42.8	38.1	17.3	18	5.3	5.2	29.4	18.7	24.2	80.5	64.1	53.3	76.8	59	72.5	26.2	26.2	33.7	37.7	12.2	21.6	14.8	12.2	9.8	23.9	20.8	13.5	YU QIU
ABY-0125751	signal	YPO3113	ddhC	175.1	192.2	327.3	189.8	197.6	254.9	187.1	231.9	135.3	189.5	170.8	176.2	263.5	208.2	272.9	312.6	314.7	313.7	219.3	240.4	150.3	226.7	163.7	183.5	116.8	145.9	120.1	101.7	138.4	127	YU QIU
ABY-0125754	signal	YPO3115	ddhA	164.5	252.2	180.4	263	223.6	257.9	109.7	246.2	125.7	138.8	127.1	107.6	197.2	178	116.9	138.2	188	155.2	72.2	80.1	78.3	92.1	113.3	72.1	99.6	126.6	145.9	178.8	152.6	103.4	YU QIU
ABY-0125756	signal	YPO3116	ddhD	51.6	14.5	39.2	36.2	12.4	25.2	41.4	41	68.9	46.2	34.5	49.1	103.9	93.9	103.3	99	110.3	82.1	17.7	13.3	10.2	20.6	21	10.8	2.2	8.7	32.1	34.3	11.9	55	YU QIU
ABY-0125760	signal	YPO3117	hemH	510.3	521.5	546.8	502.1	466.3	425.3	344.3	340.7	363.3	345.1	294.9	269.4	876.4	856.8	818.1	900.3	834.2	791.6	629	632.1	473.6	420.2	453.2	459.2	327.7	398.3	463.2	483	452.3	451.1	YU QIU
ABY-0125763	signal	YPO3118	adk	916.3	1045.8	1336.7	1238.7	1033.5	866.5	1398.3	1542.1	1304.8	1247.5	1173.6	1169.6	3408.9	2820.5	2868.8	2730.1	2625.6	2826.4	1921.7	1987.4	1634.8	1799.3	1726.9	1130.2	1194.8	1286.2	1067.7	1022.3	1309.7	1200.5	YU QIU
ABY-0125766	signal	YPO3119	htpG	1221	1692.1	3322.7	765.3	3111	1145.9	966	915.8	709.4	902.5	800.4	994	1518.2	1205.4	1587.5	1559.1	1574.7	1683.9	1611.5	2237.6	2556.7	2945.9	2274.6	2937	272.9	306	336.1	249.3	258.5	347.6	YU QIU
ABY-0125770	signal	YPO3120	recR	751.1	698.9	889.7	550.2	822.5	497.8	415.3	335.3	410.9	448.5	421.8	456.2	1695	1644.8	1814	1792	1953.5	1700.5	1282	992.1	1031.5	913.7	953.5	604.1	202.6	130.6	77.1	176.3	162	182.3	YU QIU
ABY-0125774	signal	YPO3121	ybaB	1345.4	1091.9	1047.2	1169.6	1257.9	1139.4	546.5	624.2	467.7	499.9	518.2	525.3	1862.2	1830.7	1634.6	1816.6	2024	1718.4	1181.4	1042.1	1028.5	955.4	1039.7	854	374.3	322.5	423.8	370.7	416	350.1	YU QIU
ABY-0125775	signal	YPO3122	dnaX	918.7	939.9	894.8	739.3	901.9	592.1	1345.6	1394.6	1279.8	1180.6	1256.8	1103.3	1174.7	1165.9	1196.1	1292.9	1279	1323.9	1062.1	1011.5	984.8	882.5	954.2	907.4	772.7	937.3	785.1	895.8	995.2	845.9	YU QIU
ABY-0125778	signal	YPO3123	apt	632.6	839.2	1085.9	741.3	878.4	819.8	584.9	592.9	532	545.9	495	465.8	1300.7	1279	1016.7	1099.1	1185.7	1131.2	1086.6	1103.3	852.6	828.8	715.6	557	676.3	767.5	809.9	820.8	774.6	860.2	YU QIU
ABY-0125791	signal	YPO3127	priC	278.5	218.1	262.4	240.9	293.5	244.9	256.4	389.3	328.2	344.6	297.8	256.7	237.7	286.3	287.5	323.1	282.6	289.7	278.7	283	252.9	233.5	212	161.2	648.3	694.8	751.2	707.6	684.6	683.6	YU QIU
ABY-0125792	signal	YPO3128	ybaM	698.5	680.5	837.2	701.9	510.2	487.4	2190.6	3584	2679.6	2664.5	2998.1	2422.4	275.2	296.1	287.1	280.9	266.8	260.4	462.4	481.8	277.3	259.5	252.7	248.8	1500.9	1554	2175.1	1642	2398.9	1936.4	YU QIU
ABY-0125793	signal	YPO3129	kefA	193.6	179.7	174.6	197.3	204.6	168.2	232.8	343.1	236.2	257.1	279	226.3	178.3	139.7	158.4	128.9	150.9	136.4	98.2	118.6	86.5	95.7	67.9	115.1	214.2	279.7	250.6	260.6	215.8	228.3	YU QIU
ABY-0125808	signal	YPO3130		477.9	420.6	490.5	367	522.3	286.8	384	412.4	369.3	401.3	415.2	340.1	219.6	249.2	281.4	276.7	231.3	211.4	332.3	335.6	205.9	214.2	217.4	232.1	260.7	266.3	277.4	332.8	288.7	294.1	YU QIU
ABY-0125809	signal	YPO3131	acrR	146.3	214	222.8	164.7	264.5	181.2	149.4	191.8	137.8	175	190.8	151.1	168.8	107.3	168.7	165.1	184.7	164.3	125.2	114.7	90.4	92.3	104.3	114.4	158.1	128.2	154.9	99.2	164.4	192.9	YU QIU
ABY-0125813	signal	YPO3132	acrA	2126.6	1724.1	2203.1	1915.7	2508.1	1715.7	2106.9	2178.2	2164.3	1968.9	2044.3	1938.5	2404.7	3038	2709.2	2522.7	2775.5	2657	3360.8	3135.5	3840.3	3683.3	3586	2614.9	3095	3036.6	3485.4	3200.1	2983.2	2639	YU QIU
ABY-0125816	signal	YPO3133	acrB	1920.7	1629.7	1836.2	1538.6	1354.2	1716.6	1202.9	1148.1	1421.8	1454.6	1345.8	1205.9	1775.3	1640.9	1882.7	1854.2	1642.2	1889.3	2249.6	1942	2071.3	2052.6	2201.6	2026.7	1211.3	1306.8	1153.9	1198.2	1139.9	1165	YU QIU
ABY-0125830	signal	YPO3134		860	3033.6	4270.4	521.3	2915.8	354.8	29.3	91.7	32.1	54.2	52	55	34.9	35.2	38.6	46.3	43.8	71.1	43.4	35.6	55.5	78.6	90.6	59.9	62.3	49	74.5	69.8	39.1	42.1	YU QIU
ABY-0125832	signal	YPO3135	rpmJ2	741	2238.3	3787.9	504.7	2334	527.7	32.7	64.9	65.4	53.6	38	51.4	35.9	29.6	29.3	31.7	39.6	50.3	58.1	61.4	61.3	112.9	99.3	58.4	71.9	82.5	83.7	70.1	61.1	49.8	YU QIU
ABY-0125834	signal	YPO3136		13.3	31.8	30.8	15.4	11.1	4.2	41.9	84.3	54.8	63.9	33.8	55.3	18.6	16.5	16.5	20.1	33.6	27.5	20.6	16.3	20.8	18.7	22.3	14.1	98.3	139.2	118	176.6	167.7	139.8	YU QIU
ABY-0125836	signal	YPO3137	ybaJ	203.2	307.8	374.1	165.2	275.3	133.3	1246.3	1536.1	1069.2	1337.2	1135.9	1524	255.2	212.9	195.7	283	250.3	262.9	580.4	651.9	422.9	444.5	325.5	288.6	2421.3	2362.5	1959.1	2481.3	2670.4	2927.5	YU QIU
ABY-0125837	signal	YPO3138	hha	99.6	172.5	291.8	86.5	138.7	73.1	678.2	936.2	687.8	879.6	878.1	924.5	192.6	140.6	184.4	209.9	180.6	172.3	372.3	452.6	212.2	205.3	261	164	974.3	1093.2	1043.6	1070.4	1356.7	1314.1	YU QIU
ABY-0125839	signal	YPO3139		130.3	130.1	124	95.9	120.3	82.5	473.4	499	328.3	436.2	282.6	385.2	151.6	139.5	145	223	138.4	211.2	164	189.3	148	185.4	159.4	149.1	418.6	440.3	560.5	436.3	480.4	501.9	YU QIU
ABY-0125841	signal	YPO3140	ybaY	860.5	791.8	633.7	1131.8	921.6	1087.9	3081	2107.9	3227.6	3367.9	3195.3	3116	428.8	564.3	596.6	549.1	660.3	479.3	651.1	670.8	703.2	768.2	689.4	854.4	3616.1	3928.2	2571.8	3356.4	2753.5	2964.9	YU QIU
ABY-0125843	signal	YPO3141	tesB	1159.1	1013.9	1146.5	1425.8	1182.4	1092.1	827.5	986.6	880.9	897	925.7	1002.8	661.8	789.1	979.2	1069.4	897.8	838.8	661.8	611.5	684.4	620	609.4	740.9	1472.5	1819.5	2051.6	1947.9	1948.8	1803.3	YU QIU
ABY-0125844	signal	YPO3142	amtB	155	205.1	133.9	135	123.9	158.1	140.4	139.1	140.6	142.5	94.9	116.1	86.7	76.1	61	74	62.2	82.8	86	81.2	77.5	65.4	71.4	96.3	172.5	254.8	175.8	219.8	267.4	258	YU QIU
ABY-0125859	signal	YPO3143	glnK	71.8	43.7	75.3	51.7	61.3	44.2	41.6	113.7	37	31.9	54.1	39.5	31	37.5	33.1	26.7	49.5	12.2	24.1	38.7	42.2	46.4	20	38.6	58.4	65.4	90	46	48.6	65	YU QIU
ABY-0125863	signal	YPO3144	mdlB	154.7	216.3	287.3	168.3	233.1	117.1	183.2	266.9	238.6	226.8	204.4	224.7	204.8	219	243.3	243.6	212.5	201.6	231.6	212.6	185.1	221.1	196.3	228.8	132.5	132.3	78.3	104.8	67.1	90.1	YU QIU
ABY-0125873	signal	YPO3145	mdlA	254.1	149.4	198.6	156.1	186.1	178.6	376.6	362.7	332.3	335.9	296.7	315.2	373.6	397.4	309.5	321.9	337	319.6	289	290.7	179.4	227.8	254.1	305.2	137.7	135	58.5	180.9	124.5	170.8	YU QIU
ABY-0125884	signal	YPO3146	ybaO	183.4	148.5	235.3	134.7	256	162.6	185.6	263.1	145.8	175.6	137.2	156.3	113.3	102.9	139.9	146.4	122	120	164.2	156.9	120.8	112.9	132.8	94.9	170.7	156	162.1	168.9	158.2	149.3	YU QIU
ABY-0125886	signal	YPO3147		160.5	151.4	101.2	102.5	151.2	240.7	63.7	41.1	32.3	58.9	58.3	35.4	58.4	52.4	48.7	64.9	65.1	73.9	48	52.3	51.5	38.5	35.4	33.1	93.5	115.1	90.6	91.1	71.2	76.9	YU QIU
ABY-0125888	signal	YPO3148		187	156.7	159.8	172.1	224.1	242.8	517.4	540.2	541.3	522.4	444.8	414	70.2	71.9	121.3	81.5	65.9	105.1	78.4	103.9	65.2	71.8	79	72.2	278.9	318.3	282.4	211.4	333.3	311.4	YU QIU
ABY-0125892	signal	YPO3149		154.2	158.3	238.5	175.4	158.7	217.8	430	198.5	235.9	214.9	171.1	222	91	100.8	91.5	74.4	68.8	78.3	110.4	83.8	103.3	110.7	114.1	103	60.7	139	185.6	106.8	153.3	91.5	YU QIU
ABY-0125895	signal	YPO3150	queC	336.9	319.7	397.3	237.8	338.7	302.9	284.2	369	355.3	308.5	350.6	302.8	220.4	226.8	231.6	212.6	228.2	218	235	269.5	168.5	195.1	198.8	118.8	188.7	222.8	232.1	163.2	191.6	192.5	YU QIU
ABY-0125898	signal	YPO3151		1106.5	879.2	569	1369.4	840.4	1032.8	4863.7	4453.4	4882.8	4185.7	5056.2	3879.6	523.5	408	376.3	448.2	479.4	417.7	318.9	321.9	316.6	299.4	351.9	416.7	2780.5	2612.3	2022.5	2366.2	2318.7	2567.6	YU QIU
ABY-0125899	signal	YPO3152		38.1	58.7	29	143.8	24.6	43.6	51.6	56.6	50.9	57.1	49.8	32.2	58.6	56.7	60.3	42.4	47.1	55.1	23.2	13.2	25.9	31.5	23.2	21.9	94.5	111.5	150.8	82.5	96.2	108.9	YU QIU
ABY-0125900	signal	YPO3153	ppiD	1022	1213.2	1221.4	1349.9	1109.3	1393.7	921.4	922.7	955	775	1028.4	980.5	2668.4	2708.6	3342.5	3207.9	3364.4	3203.1	2529.6	2230.7	2061.4	2148.2	1928.9	1537.6	1082.6	1209.8	1168.5	969	910.7	1008.5	YU QIU
ABY-0125903	signal	YPO3154	hupB	1487.8	1025.3	1296.4	892.3	1475.8	861.5	583.5	550.9	569.1	626.7	559.6	607.7	2580.2	1949.6	1711.3	2070.4	1814.3	2088.3	1154.5	1175.9	1297.3	1285.4	1431.2	1381.4	1275	1184.7	1145.7	1312.7	1257.2	1558.5	YU QIU
ABY-0125906	signal	YPO3155	lon	1329.4	1823.1	2848	1503.5	2298.2	1371.7	2143.2	2165.3	1508.2	2017.7	1668.1	2296.5	2514.4	2549.7	2565.8	2650.3	2773.1	2440.9	2072.2	2281.5	2599.9	2688.9	2357.3	2328	1185	1291.9	1200.8	1304.9	1370.5	1317.9	YU QIU
ABY-0125911	signal	YPO3156	clpX	2169.2	1854	2011.3	2407.1	2096.7	2084.1	4111.9	3232.9	3571.1	3611.4	3346.9	3529.8	3492.8	3962.2	3613.1	3341.6	3543.7	3875.1	2567.4	2476.6	2851.3	2622.2	2790.8	2475.7	4185.3	3800	3864.6	3774.8	3249.7	3508.2	YU QIU
ABY-0125914	signal	YPO3157	clpP	2108.1	2681.6	3085.3	2593.7	2458.8	2505.1	5109.3	2549.5	4103.8	4808.4	5304.4	4705.4	4621	4456.4	4593.5	4321.1	5110.2	3941.2	3162.2	2944.6	3150.3	2980	2614.5	2006.5	4260.8	4286.7	3696.2	5046.6	3936.6	4240.1	YU QIU
ABY-0125918	signal	YPO3158	tig	2663.1	3299.3	3561.9	4972.3	4603.4	4681.5	2396	1351.2	1538.4	1769.1	1865.9	1714.3	9502.9	7950.2	7489.9	6975	7648.8	7498	6379.7	6513.1	7542.3	7488.1	7359.1	6304.4	1801.5	1713.5	1590	1515.6	1726.5	1739.2	YU QIU
ABY-0125921	signal	YPO3159		655	1004.5	1214.7	868.6	1205	695.6	1363.2	1197.5	1174.8	1182.6	1255.3	1065.9	3120.2	2763.3	2911.6	3012.7	3075.8	2663.8	1698	1609.7	1290.3	1290	1335.7	1030.3	1088.8	1142	834.3	1314.9	1152.2	1332.8	YU QIU
ABY-0125922	signal	YPO3160	bolA	468.6	391.8	248.5	459.4	303.7	433.9	757.1	922.7	760	801.7	762.2	662.7	442.4	378.7	430.6	444.4	460	508.8	224.1	213.5	187.2	248.9	208.5	225.6	1412.9	1169.7	1430.8	1532.1	1428.2	1414.7	YU QIU
ABY-0125924	signal	YPO3161	yajG	1335.5	888.6	1549.6	1225.3	1401.1	1038	968	1046.5	969.6	854.5	778.6	916.1	1861.5	1698.5	1281.2	1418.7	1494.2	1352.3	1386.2	1334.6	1139	1014.1	1065.9	709.9	1256.5	1137.2	1019.5	1237.2	1048.3	1251.7	YU QIU
ABY-0125925	signal	YPO3162	ampG	168	199	212.9	138.2	246.6	156.3	89.8	188.4	131.5	130.8	98.2	110.5	125.8	159.3	157.6	167.7	115.5	113.8	152.1	131.2	93.3	86.3	102.2	91.5	95.4	93	58.3	81.2	72.9	68.9	YU QIU
ABY-0125940	signal	YPO3163		196.3	214.8	200.7	129.8	178.1	128.2	90.8	118.3	105.4	91.2	76.7	111.8	213.8	248.7	266	243.3	242.6	223	271.1	274.8	208.5	232.1	209.1	161.2	112.9	128.6	27.9	145.7	122.9	90.9	YU QIU
ABY-0125941	signal	YPO3164	cyoA	2669.3	2370.3	2592.3	3804.2	2732.9	2420.7	3306.2	3643.3	3799.4	3470.4	3373.6	3542.2	8252.9	6155.5	6184	5332.3	6975.7	6562.1	4965.8	5289.5	6533	6076.9	5785.5	5235.5	4961.9	4966	5325.4	5510.9	5540.1	5008.7	YU QIU
ABY-0125946	signal	YPO3165	cyoB	1911.2	1581	1677.7	2154.4	1671.6	1700.2	1657.8	1607.8	1695.2	1636.4	1514.3	1843.6	4148.5	3966.3	3307.5	3515.1	3576.9	3383.4	3408.1	3506.1	4007	4088.6	3348.5	3789.4	1526.6	1479.8	1306.5	1357.5	1482.8	1376.4	YU QIU
ABY-0125963	signal	YPO3166	cyoC	920.3	920.1	1002.9	976.5	1058.2	942.2	1118.6	800.1	1018	1213.1	1106.8	1236.9	2913.7	2237.6	2025.7	2349.3	2003.8	2151.3	2160.9	1970	2086.2	2104.3	1643.3	2043.7	382.5	586.7	494.1	583.3	697.7	645.3	YU QIU
ABY-0125970	signal	YPO3167	cyoD	1202.2	1186.9	1257.4	1130.7	1378.1	841.8	1488.7	1447.4	1577.4	1542.1	1593.2	1622.7	3520.5	2774.1	3188.8	2831.1	2868.9	2750.5	2186.5	2325.4	2538.5	2854.6	2265.6	2879.8	906.1	781.2	915.4	859.9	892.9	950.1	YU QIU
ABY-0125974	signal	YPO3168	cyoE	1105.9	1158.2	1413.6	1208.8	1249.5	973.6	1312.5	1428.8	1377.8	1269.6	1294.3	1339	3633.5	2861.3	2885.2	3043.5	3057.2	2955.9	2473	2456.1	2304.2	2315.7	2126.9	2510.1	771.2	761	592.1	695.9	860.3	855.3	YU QIU
ABY-0125987	signal	YPO3169	yajR	229.7	291	356.3	254.5	346.3	187.5	385.2	305.9	344.2	373.2	427.1	339.7	447.3	414.8	394.1	409.6	411.1	351.3	438.2	380.9	254.5	262.6	293.1	251.4	293.7	329.5	333.8	341.7	340.7	335.8	YU QIU
ABY-0126001	signal	YPO3170	yajQ	430.7	460.7	568.5	453	573.4	360.2	204.2	444.4	166.8	207	174.1	204	463.3	378.9	521.6	584.7	707.3	485.5	868.4	853.1	690.6	962	854.2	864.2	455.1	445.4	576.4	379.1	505.8	523.2	YU QIU
ABY-0126002	signal	YPO3171	panE	417	437.7	341.2	476.9	349.3	452.9	972.9	1077.5	955	909.1	962.4	1088.2	452.6	421	341.2	345.5	310.7	344.6	306.5	299.4	282.7	343.6	350.2	339.5	866.8	725.2	855.1	831.1	736.7	962.5	YU QIU
ABY-0126003	signal	YPO3172	yajL	317.8	399.7	322.6	288.3	339.6	227.2	861.4	745.8	890.6	819.3	771	860.9	330.5	317.6	303	363.2	344.9	303	307	278.9	273.8	255	214	304.2	595.7	534.4	373.4	482.5	428.9	582.3	YU QIU
ABY-0126005	signal	YPO3173	thiI	306.3	272.7	308.3	258.9	292.7	364.5	115.1	162.5	131.2	145.4	130.7	137.3	427	351.7	336.4	415	425.9	359.6	403.2	383.5	404.2	399	372.8	416.3	109.5	108.6	127.4	91.8	98.3	106.3	YU QIU
ABY-0126006	signal	YPO3174		25.5	57.1	39.6	45.7	24.1	11	15.4	38	27.5	35.7	31.1	20.8	45.5	29.7	28.8	14.7	18.9	21.1	15.6	10.9	9.8	7.8	20.2	9.5	16.2	43.7	41.3	48.6	33.1	14	YU QIU
ABY-0126007	signal	YPO3175	xseB	401.8	590.9	419.2	323.2	378.9	454.1	295.5	235.8	320.8	294.5	385.8	269.7	600.4	579.7	509	551	545.3	508.3	454	449.9	306.2	285.8	258.6	159.4	307.7	315.1	316	424.1	328.1	386.6	YU QIU
ABY-0126008	signal	YPO3176	ispA	474.4	471.2	418.5	483.9	415.3	415.9	381.7	335.1	410.3	390	428.5	337.4	732.6	833.7	577.1	691.6	737.2	705.2	524.3	513.4	552.3	503.7	589.6	427.3	379.7	422.8	328.7	446	381	336.9	YU QIU
ABY-0126012	signal	YPO3177	dxs	399	380.8	414.3	398.8	406.8	258	435.3	482.8	471.1	387.5	440.6	405.7	541.1	461.5	566	554.9	564.2	605	500	433.9	437.6	446.8	412	423	298.4	283.7	449.8	401.6	327.8	370.3	YU QIU
ABY-0126018	signal	YPO3179	pgpA	218.2	242.6	267.4	261	327.4	238	272.6	295.6	261.1	266.5	268.5	240	475	457.6	461.5	478.6	547.4	353.1	371.6	337.8	287.9	300.8	259.6	299.1	183.1	166.9	186	163.1	193.7	174.2	YU QIU
ABY-0126023	signal	YPO3180	thiL	297.2	347.1	297.9	273.1	337.8	282	376.5	299.1	339.5	339.6	344.6	246.7	832.8	830.2	723.5	739.6	833.1	774.6	535.3	473.3	530.6	580.2	495.4	514.7	255.4	196	202.4	252.2	240.5	198.2	YU QIU
ABY-0126025	signal	YPO3181	nusB	323	311.3	502.1	241.5	238.4	177.3	272.8	274.2	244.1	268.5	288	269.3	637.1	661.3	769.2	778.4	797.6	644.1	509.7	466.7	372.6	412.4	450.5	371.5	276.4	242	224.9	190.5	219.8	229	YU QIU
ABY-0126027	signal	YPO3182	ribE	2093.9	1679.3	1934.8	1829.1	1849.1	1766.1	1175.2	1074.8	1119.2	962.3	980.4	996.6	4255.4	3317.9	2800.5	2834	2687.3	2639.6	2151	1967	2100	1985.5	2060.6	1621.4	1082.8	832.1	819.4	886.1	948.1	973.8	YU QIU
ABY-0126029	signal	YPO3183	ribD	498	566.2	749.5	884.2	691.9	714.6	840.2	709.8	818	677	628.2	682.5	884.8	1067.2	855.5	764.2	795.2	755.6	777.9	721.3	610.9	643.2	555.2	477.5	835.7	860.8	716.8	810.4	792.3	866	YU QIU
ABY-0126033	signal	YPO3184		995.4	856.9	915.7	1191.7	1066.7	1073.7	904	1216.7	740.4	908.5	831	762.3	873.9	905.2	890.8	933.8	781.1	857.8	988.8	988	878.3	863.3	946.2	881.2	1305.4	1125.1	1172.1	1119.8	1307.6	1460.9	YU QIU
ABY-0126034	signal	YPO3185		20	49.9	13.9	5.5	44	17.3	50.5	32	50	65.6	40	49	2.4	15.9	17	18.4	1.6	11.4	8.2	11.2	9.1	6.3	20.6	8.4	42.9	17.7	60.5	34.5	35.2	26.9	YU QIU
ABY-0126037	signal	YPO3186		7	13.8	4.3	10.1	10.8	10.1	22.9	25.8	9.7	15.5	10	6.7	4.6	2.8	11.1	5.5	1.2	2.4	8.1	3.2	4.1	1.5	4.8	17.9	9.4	7.9	19.2	10.9	10.3	4.1	YU QIU
ABY-0126041	signal	YPO3188	secF	313.5	487	624	325.1	516.5	356.6	199.1	144.8	203.2	238.1	206.1	210.3	1164.4	1316.9	1146.6	992	1007.9	1109.5	692.5	662.3	474.8	568.5	480.8	475.5	199.9	152.6	233	164.4	206.6	198	YU QIU
ABY-0126049	signal	YPO3189	secD	760	1007.2	1157.6	852.4	806.6	704.7	490.3	302.7	478.1	470.1	402.8	467	2038.6	1922.8	2140.6	2159.5	2248.4	2220	1735.3	1533.2	1312.4	1347.1	1216.6	1016.6	335.3	270.4	269.8	270.5	300	280.1	YU QIU
ABY-0126058	signal	YPO3190	yajC	1506	1674.5	1917.9	1533.2	2025.6	1512.1	1038.9	898.1	870	979.6	1269.1	989.5	3057.7	2479.7	2601.5	2494.1	2470.8	2581.5	2045.3	1954.1	1882.7	1857.3	1842.8	1500.5	886.2	865.4	922	870.1	976.6	992.2	YU QIU
ABY-0126061	signal	YPO3191	tgt	318.6	648.9	468.1	564.8	547.3	539.4	445.7	331	411.8	393.6	357.9	344.6	1151.3	1341.8	1152.2	1281.2	1165.6	1163.2	899.3	885.8	851.2	748	653.2	584.9	324.8	275.6	361.7	276.6	295.5	297.2	YU QIU
ABY-0126063	signal	YPO3192	queA	429.9	510.6	547.7	527.6	484.3	564.9	415.1	369.4	475.1	446.6	471.4	369.1	739.8	826.8	1071.4	998.4	1099.9	1005.4	731.3	757.9	579.3	607.5	529.4	419.8	334.8	278.7	244.6	317.6	251.8	307.2	YU QIU
ABY-0126064	signal	YPO3193	acpH	132.2	139.5	139.4	96.2	156.9	151.3	222	274.5	222.7	253.9	224.1	238.1	137.3	153.6	153.7	139.4	154.6	117.2	95.8	100.1	78	68.6	65.8	58.4	139.2	179.7	182.8	165.9	185.1	175.8	YU QIU
ABY-0126065	signal	YPO3194	ahpC	10156	9301.8	7829.8	8140.9	10702.5	9600.7	7783.8	6886.9	7762.3	7799.6	8225.3	7105.1	5490.7	5685.7	6651.2	6089.3	6798.3	6754.9	7079.2	7647.5	8935.7	9875.2	10194.7	11509.9	10966.3	9994.6	10173	8618.4	9412.4	8890.4	YU QIU
ABY-0126070	signal	YPO3196		37.8	31	21	40.6	26.1	38	26.7	81.5	10.6	27.2	3.9	37.2	1.9	16.9	10.2	4.3	4.3	16	8.1	11.7	9.6	6.9	20.3	15.6	20.6	5.7	36.7	15.7	11.6	5.6	YU QIU
ABY-0126071	signal	YPO3197		46	18.8	5.2	10	11.9	13.7	23.2	43.6	4	36.4	22.7	5.2	10.2	9.8	2.3	1.3	2.5	6	2	1.5	18.1	2.9	3.2	5.1	30	3.5	5.1	5.5	28.2	9.8	YU QIU
ABY-0126075	signal	YPO3199		3725.9	3361.1	1892.6	3289.2	2280.2	4875.4	2435.5	2001.6	2400	1910	2585.4	1732.3	1392.1	1687.6	1542.5	1525.9	1772.7	1480.8	1305	1071.1	1648.4	1535	1635.4	1852.9	7407.6	7390	7909.9	8602.8	6939.3	6513.1	YU QIU
ABY-0126077	signal	YPO3200	malZ	309.4	425.4	187.1	529.4	221.6	1199.8	165.3	156.8	171.5	160.9	162.2	149.3	567.5	393.7	403.9	384.5	497.1	360.6	91.3	74.3	115.5	83	75.8	101.9	1433.7	1895.5	1375.5	1928.4	1857.6	2017.3	YU QIU
ABY-0126079	signal	YPO3201	proY	122.4	99.1	165	217.9	88.9	285.2	102	72.5	78.3	107.6	61.8	105.5	419.5	404.3	378.6	462.2	434.3	449	364.7	286.1	295.1	292.7	191.8	200.7	103.9	184.8	152.6	194.5	140.9	132.5	YU QIU
ABY-0126094	signal	YPO3202	brnQ	257.6	247.7	239.1	284.4	199.8	243	233.5	249.3	264.3	207.3	207.1	253.1	203.8	181.1	170.4	202.7	202.3	210.6	156.7	147.3	132.1	138.7	135.1	123.3	256	268.2	336.7	175.2	270.3	201	YU QIU
ABY-0126107	signal	YPO3203	pstS	160.4	227.6	329.7	178	211.3	194.4	114.3	148.4	134.6	131.7	152.5	149.4	169.3	177.6	147.6	184.3	179.6	175.1	185.9	172.6	125.9	137	164.6	154.8	71.5	79.2	137.5	70.6	81.3	90.2	YU QIU
ABY-0126109	signal	YPO3204	phoR	221.8	316.6	410.3	338	297.8	294.7	618.1	808.6	587.9	541.1	495.4	447.7	400.5	367.1	286.1	307.1	307.9	316.2	290.9	256.4	217.3	198.1	271.8	214.8	887.7	845.3	689.6	706.5	730	728.4	YU QIU
